stock_code,stock_name,stock_name_en,market,dart_corp_code,aliases
128940,한미약품,,,00828497,
129260,인터지스,,,00151368,
129890,앱코,,,01207716,
129920,대성하이텍,,,00577335,
130500,GH신소재,,,00491938,
130580,나이스디앤비,,,00606293,
130660,한전산업,,,00194947,
130740,티피씨글로벌,,,00578538,
130960,씨제이이앤엠,,,00838421,
131030,옵투스제약,,,00831428,
131090,시큐브,,,00402110,
131100,티엔엔터테인먼트,,,00814786,
131180,딜리,,,00629212,
131220,대한과학,,,00608316,
131290,티에스이,,,00372226,
131370,알서포트,,,00838962,
131390,원익피앤이,,,00785475,
131400,이브이첨단소재,,,00533924,
131760,파인텍,,,00820352,
131970,두산테스나,,,00563545,
133750,메가엠디,,,00807555,
133820,화인베스틸,,,00661847,
134000,거북선7호선박투자회사,,,00837680,
134060,이퓨쳐,,,00788737,
134380,미원화학,,,00855163,
134580,탑코미디어,,,00608699,
134780,에스엠화진,,,00238977,
134790,시디즈,,,00852087,
135160,무송지오씨,,,00657756,
135270,세종머티리얼즈,,,00619020,
136150,원일티엔아이,,,00488244,
136410,아셈스,,,00922304,
136480,하림,,,00857727,
136490,선진,,,00855093,
136510,스마트솔루션즈,,,00763358,
136540,윈스테크넷,,,00868705,
136660,큐엠씨,,,00816696,
137080,나래나노텍,,,00362122,
137310,에스디바이오센서,,,00854997,
137400,피엔티,,,00612294,
137940,넥스트아이,,,00614593,
137950,제이씨케미칼,,,00664853,
138040,메리츠금융지주,,,00860332,
138070,신진에스엠,,,00577380,
138080,오이솔루션,,,00571483,
138250,엔에스쇼핑,,,00406392,
138290,지성이씨에스,,,00890388,
138360,앤로보틱스,,,00808068,
138440,이코리아자기관리부동산투자회사,,,00846396,
138490,코오롱이앤피,,,00241005,
138580,비즈니스온커뮤니케이션,,,01014657,
138610,나이벡,,,00767628,
138690,엘아이에스,,,00670085,
138930,BNK금융지주,,,00858364,
139050,비에프랩스,,,00656021,
139130,iM금융지주,,,00878915,
139170,퓨얼셀파워,,,00842479,
139200,하이골드오션2호선박투자회사,,,00855145,
139480,이마트,,,00872984,
139670,키네마스터,,,00535375,
139990,아주스틸,,,00486705,
140070,서플러스글로벌,,,00599285,
140290,청광건설,,,00599489,
140410,메지온,,,00808022,
140430,카티스,,,01116265,
140520,대창스틸,,,00112721,
140610,엔솔바이오사이언스,,,01018802,
140660,위월드,,,00663289,
140670,알에스오토메이션,,,00858124,
140860,파크시스템스,,,00244747,
140890,트러스와이제7호위탁관리부동산투자회사,,,00865382,
140910,에이리츠,,,00860730,
141000,비아트론,,,00610083,
141020,디에스앤엘,,,00812362,
141070,맥스로텍,,,00678096,
141080,리가켐바이오,,,00842619,
142210,유니트론텍,,,00879020,
142280,녹십자엠에스,,,00513948,
142760,모아라이프플러스,,,00587925,
143160,아이디스,,,00883980,
143210,핸즈코퍼레이션,,,00119140,
143240,사람인,,,00857480,
143540,영우디에스피,,,00569646,
144510,지씨셀,,,01010642,
144620,코오롱머티리얼,,,00652159,
144630,씨아이에스,,,00822572,
144740,피엠디아카데미,,,00835734,
144960,뉴파워프라즈마,,,00521390,
145020,휴젤,,,00888347,
145170,노브랜드,,,00305941,
145210,다이나믹디자인,,,00453488,
145270,케이탑리츠,,,00861076,
145720,덴티움,,,00526599,
145990,삼양사,,,00896285,
146060,율촌,,,00495633,
146320,비씨엔씨,,,01301623,
147760,피엠티,,,00654175,
147830,제룡산업,,,00899556,
148140,비디아이,,,00610490,
148150,세경하이테크,,,00913689,
148250,알엔투테크놀로지,,,00915508,
148780,비큐AI,,,00980043,
148930,에이치와이티씨,,,00885906,
149010,아이케이세미콘,,,00861100,
149130,케이비부국제1호개발전문위탁관리부동산투자회사,,,00890333,
149300,아퓨어스,,,00578130,
149940,모다,,,00757816,
149950,아바텍,,,00442048,
149980,하이로닉,,,00977641,
150440,피노텍,,,00990262,
150840,인트로메딕,,,00661157,
150900,파수AI,,,00638487,
151750,테라텍,,,00665630,
151860,KG에코솔루션,,,00366137,
151910,퓨처코어,,,00653103,
152330,코리아오토글라스,,,00351418,
152550,한국투자ANKOR유전해외자원개발특별자산투자회사1호(지분증권),,,00907013,
153360,하이골드오션3호선박투자회사,,,00905316,
153460,네이블,,,00842585,
153490,우리이앤엘하루틴,,,00815095,
153710,옵티팜,,,00971726,
154030,아시아종묘,,,00867478,
154040,다산솔루에타,,,00624518,
155650,와이엠씨,,,00870861,
155660,DSR,,,00110608,
155900,바다로19호선박투자회사,,,00910947,
155960,지디,,,00676122,
156100,엘앤케이바이오,,,00918222,
156170,비앤에스미디어,,,00974459,
158300,에스에이티,,,00563147,
158310,참존글로벌,,,00923899,
158380,삼목강업,,,00125628,
158430,아톤,,,00595182,
159010,아스플로,,,00561732,
159580,제로투세븐,,,00563837,
159650,하이골드오션8호국제선박투자회사,,,00930321,
159910,에코글로우,,,00896753,
160190,하이젠알앤엠,,,00650771,
160350,웹솔루스,,,00350491,
160550,NEW,,,00974927,
160600,이큐셀,,,00818472,
160980,싸이맥스,,,00659161,
161000,애경케미칼,,,00936787,
161390,한국타이어앤테크놀로지,,,00937324,
161570,더미동,,,00945208,
161580,필옵틱스,,,00938721,
161890,한국콜마,,,00939331,
162120,루켄테크놀러지스,,,00886792,
162300,신스틸,,,00958664,
163280,에어레인,,,01663116,
163430,디피코,,,01072518,
163560,동일고무벨트,,,00939687,
163730,핑거,,,01142075,
164060,이루다,,,01142400,
165270,금오하이텍,,,00659815,
166090,하나머티리얼즈,,,00660750,
166480,코아스템켐온,,,00989664,
167380,나무기술,,,00925453,
168330,내츄럴엔도텍,,,00923792,
168360,펨트론,,,00957373,
168490,한국투자패러랠유전해외자원개발특별자산투자회사1호(지분증권),,,00960641,
169330,엠브레인,,,00877174,
169670,코스텍시스템,,,00610861,
170030,현대공업,,,00164502,
170790,파이오링크,,,00492353,
170900,동아에스티,,,00956930,
170920,엘티씨,,,00866062,
171010,램테크놀러지,,,00654272,
171090,선익시스템,,,00327819,
171120,라이온켐텍,,,00317104,
172580,하이골드오션12호국제선박투자회사,,,00954242,
172670,에이엘티,,,00493325,
173130,오파스넷,,,00867849,
173940,에프엔씨엔터,,,00925295,
174880,장원테크,,,00659684,
174900,앱클론,,,00991191,
175140,휴먼테크놀로지,,,00861997,
175250,아이큐어,,,00554352,
175330,JB금융지주,,,00980122,
176440,미래오토스,,,00872452,
176560,포인트엔지니어링,,,00580180,
176590,코나솔,,,00666329,
176750,듀켐바이오,,,00867034,
177350,베셀,,,00813389,
177830,파버나인,,,00429694,
177900,쓰리에이로직스,,,00870065,
178320,서진시스템,,,00838005,
178600,대동고려삼,,,00910202,
178780,일월지엠엘,,,00923826,
178920,PI첨단소재,,,00767460,
179280,스탠다드펌,,,00970277,
179290,엠아이텍,,,00531829,
179440,비지스틸,,,00872850,
179530,애드바이오텍,,,01022902,
179720,머니무브,,,00978075,
179900,유티아이,,,00961774,
180060,탑선,,,00874937,
180400,DXVX,,,00995993,
180640,한진칼,,,00983040,
181340,이즈미디어,,,00861720,
181710,NHN,,,00983271,
181980,자원메디칼,,,00810531,
182360,큐브엔터,,,00985686,
182400,엔케이젠바이오텍코리아,,,00977650,
182690,테라셈,,,00411905,
183190,아세아시멘트,,,00990165,
183300,코미코,,,00997812,
183350,엘피케이로보틱스,,,00989327,
183410,골프존클라우드,,,00764807,
183490,엔지켐생명과학,,,00606886,
184230,SGA솔루션즈,,,00988364,
185190,수프로,,,00830447,
185280,이푸른,,,00893923,
185490,아이진,,,00945457,
185750,종근당,,,00992871,
186230,그린플러스,,,00602279,
187220,디티앤씨,,,00675594,
187270,신화콘텍,,,00925189,
187420,HLB제넥스,,,00983916,
187660,페니트리움바이오,,,01409022,
187770,판타지오,,,00991012,
187790,나노,,,00994994,
187870,디바이스,,,00624509,
188040,바이오포트,,,01157846,
188260,세니젠,,,01305869,
189300,인텔리안테크,,,00664181,
189330,씨이랩,,,00991298,
189350,코셋,,,00965062,
189540,씨티네트웍스,,,00961136,
189690,포시에스,,,00939942,
189700,디피앤케이,,,00632331,
189860,서전기전,,,00869272,
189980,흥국에프엔비,,,00916516,
190510,나무가,,,00819374,
190650,코리아에셋투자증권,,,00304915,
191410,육일씨엔에쓰,,,00843900,
191420,테고사이언스,,,00926522,
191600,블루탑,,,00611286,
192080,더블유게임즈,,,01010110,
192240,나이코,,,00967778,
192250,케이사인,,,01003040,
192390,윈하이텍,,,00910840,
192400,쿠쿠홀딩스,,,00132354,
192410,오늘이엔엠,,,00623184,
192440,슈피겐코리아,,,00917861,
192520,경남은행,,,01030132,
192530,광주은행,,,01028164,
192650,드림텍,,,00415646,
192820,코스맥스,,,01009789,
193250,링크드,,,01035678,
194370,제이에스코퍼레이션,,,00332927,
194480,데브시스터즈,,,01008762,
194510,넥스쳐,,,00977696,
194610,우성아이비,,,01011562,
194700,노바렉스,,,00811372,
194860,에스와이이노베이션,,,00992312,
195440,퓨전,,,01113949,
195500,마니커에프앤지,,,00770312,
195870,해성디에스,,,01032413,
195940,HK이노엔,,,01012066,
195990,에이비프로바이오,,,00620558,
196170,알테오젠,,,00989619,
196300,HLB펩,,,00808086,
196450,코아시아씨엠,,,01031502,
196490,디에이테크놀로지,,,00660121,
196700,웹스,,,00864338,
197140,디지캡,,,00681373,
197210,리드,,,00601641,
198080,캐프,,,00876643,
198440,강동씨앤엘,,,01032583,
198940,한주라이트메탈,,,00156600,
199150,데이터스트림즈,,,00553025,
199290,바이오프로테크,,,00669450,
199430,케이엔알시스템,,,00672603,
199480,뱅크웨어글로벌,,,01138595,
199550,레이저옵텍,,,01161432,
199730,바이오인프라,,,01110058,
199800,툴젠,,,00547510,
199820,제일일렉트릭,,,00148470,
199870,배터리솔루션즈,,,00929778,
200130,콜마비앤에이치,,,01032404,
200230,텔콘RF제약,,,00608802,
200350,아티스트스튜디오,,,00990819,
200470,에이팩트,,,00667425,
200580,메디쎄이,,,01018617,
200670,휴메딕스,,,00614478,
200710,에이디테크놀로지,,,00657002,
200780,비씨월드제약,,,00256043,
200880,서연이화,,,01036446,
201490,미투온,,,00965813,
202960,판도라티비,,,00541862,
203400,에이비온,,,00977377,
203450,유니온바이오메트릭스,,,00408266,
203650,드림시큐리티,,,01038693,
203690,아크솔루션스,,,01036367,
204020,그리티,,,00671978,
204210,JK리버스톤리츠,,,01035289,
204270,제이앤티씨,,,00447575,
204320,HL만도,,,01042775,
204440,대우기업인수목적2호,,,01038161,
204610,티쓰리,,,00609661,
204620,글로벌텍스프리,,,01042711,
204630,스튜디오산타클로스엔터테인먼트,,,01046203,
204650,케이티비기업인수목적1호,,,01043871,
204690,다린,,,00410678,
204760,현대에이블기업인수목적1호,,,01041217,
204840,지엘팜텍,,,01042359,
204990,코썬바이오,,,00874195,
205100,엑셈,,,01042085,
205290,케미메디,,,01086812,
205470,휴마시스,,,01042979,
205500,넥써쓰,,,01042429,
206400,베노티앤알,,,01043853,
206560,덱스터,,,01021949,
206640,바디텍메드,,,01046708,
206650,유바이오로직스,,,00927558,
206660,골든브릿지제2호기업인수목적,,,01046179,
206950,볼빅,,,00756163,
207230,디와이엘엔제이,,,00959265,
207490,에이펙스인텍,,,00832700,
207720,엔에이치에스엘기업인수목적,,,01047567,
207760,미스터블루,,,01047840,
207930,에스케이제1호기업인수목적,,,01047929,
207940,삼성바이오로직스,,,00877059,
208140,정다운,,,01047415,
208340,파멥신,,,00972293,
208350,지란지교시큐리티,,,01047169,
208370,셀바스헬스케어,,,01047451,
208640,썸에이지,,,01049422,
208710,포톤,,,01047707,
208850,이비테크,,,01116344,
208860,다산디엠씨,,,01084364,
208870,하나머스트3호기업인수목적,,,01047716,
208890,미래엔에듀파트너,,,00876209,
209640,와이제이링크,,,01023211,
210120,캔버스엔,,,00550082,
210540,디와이파워,,,01059605,
210610,소프트캠프,,,00656340,
210980,SK디앤디,,,00508344,
211050,인카금융서비스,,,01013694,
211270,AP위성,,,00874803,
212310,오건에코텍,,,01085442,
212560,네오오토,,,00876865,
212710,아이에스티이,,,01208751,
213090,미래테크놀로지,,,01015726,
213420,덕산네오룩스,,,01061558,
213500,한솔제지,,,01060744,
214150,클래시스,,,01061327,
214180,헥토이노베이션,,,01013311,
214260,라파스,,,01058101,
214270,FSN,,,01061497,
214310,로아앤코,,,00957568,
214320,이노션,,,00565154,
214330,금호에이치티,,,00105606,
214370,케어젠,,,00549891,
214390,경보제약,,,00101664,
214420,토니모리,,,00816544,
214430,아이쓰리시스템,,,00612489,
214450,파마리서치,,,00970453,
214610,롤링스톤,,,01049167,
214680,디알텍,,,01062867,
214870,한울비앤씨,,,00820389,
215000,골프존,,,01067516,
215050,비엔디생활건강,,,01055317,
215090,솔디펜스,,,01063884,
215100,로보로보,,,01063990,
215200,메가스터디교육,,,01074862,
215360,우리산업,,,01077577,
215380,우정바이오,,,01065013,
215480,토박스코리아,,,01064069,
215570,크로넥스,,,01034730,
215580,대우기업인수목적3호,,,01064315,
215600,신라젠,,,00919966,
215750,미래에셋제3호기업인수목적,,,01065536,
215790,이노인스트루먼트,,,01065679,
216050,인크로스,,,00819073,
216080,제테마,,,01222867,
216280,원텍,,,00311270,
216400,인바이츠바이오코아,,,00537221,
217190,제너셈,,,00666204,
217270,넵튠,,,01067808,
217320,썬테크,,,00963000,
217330,싸이토젠,,,01046391,
217480,에스디생명공학,,,01099667,
217500,러셀,,,01068348,
217590,티엠씨,,,00949161,
217600,켐온,,,01070857,
217620,선샤인푸드,,,01068658,
217730,강스템바이오텍,,,01025644,
217810,엔에이치기업인수목적7호,,,01072660,
217820,원익피앤이,,,01020843,
217880,틸론,,,00976615,
217910,에스제이켐,,,01139497,
217950,파마리서치바이오,,,01066058,
218150,미래생명자원,,,01071944,
218410,RFHIC,,,01078178,
218710,키움제3호기업인수목적,,,01075047,
219130,타이거일렉,,,00617314,
219420,링크제니시스,,,01109955,
219550,디와이디,,,01089378,
219580,골든브릿지제3호기업인수목적,,,01080410,
219750,한국비티비,,,01031229,
219860,한화에이스기업인수목적2호,,,01087079,
219960,유안타제2호기업인수목적,,,01089387,
220100,퓨쳐켐,,,01053540,
220110,드림티엔터테인먼트,,,01066030,
220180,핸디소프트,,,00793155,
220250,카이노스메드,,,00843830,
220260,켐트로스,,,01089350,
220630,맘스터치앤컴퍼니,,,01089855,
221200,유진기업인수목적3호,,,01089828,
221610,자안바이오,,,00493431,
221670,주노콜렉션,,,01076550,
221800,지구홀딩스,,,01026616,
221840,하이즈항공,,,00688358,
221950,케이비드림투게더제3호기업인수목적,,,01089961,
221980,케이디켐,,,00370918,
222040,코스맥스엔비티,,,00656289,
222080,씨아이에스,,,01090471,
222110,팬젠,,,00962922,
222160,NPX,,,01037542,
222390,케이비제8호기업인수목적,,,01090301,
222420,쎄노텍,,,01091054,
222520,솔트웍스,,,01022054,
222670,플럼라인생명과학,,,01063237,
222800,심텍,,,01095722,
222810,세토피아,,,01091382,
222980,한국맥널티,,,00579139,
223040,교보5호기업인수목적,,,01091391,
223220,로지스몬,,,01060735,
223250,드림씨아이에스,,,00916826,
223310,사토시홀딩스,,,01075126,
224020,에스케이씨에스,,,00878517,
224060,더코디,,,00530413,
224090,정다운,,,00659435,
224110,에이텍모빌리티,,,01099861,
224760,엔에스컴퍼니,,,00929228,
224810,엄지하우스,,,00607797,
224880,에스지에이클라우드서비스,,,01137897,
225190,LK삼양,,,00992543,
225220,제놀루션,,,01062177,
225330,씨엠에스에듀,,,00914040,
225430,케이엠제약,,,01095704,
225440,이베스트기업인수목적3호,,,01094565,
225530,HC보광산업,,,00568461,
225570,넥슨게임즈,,,01096341,
225590,패션플랫폼,,,01101041,
225650,쿠첸,,,01102095,
225850,미애부,,,00866594,
225860,엠앤씨생명과학,,,01116274,
226320,잇츠한불,,,00911955,
226330,신테카바이오,,,01344336,
226340,본느,,,01098792,
226350,아이엠텍,,,00809517,
226360,케이에이치건설,,,01097906,
226400,오스테오닉,,,01082348,
226440,시스네오텍,,,01101722,
226590,엠디바이스,,,01022142,
226610,한국비엔씨,,,01051339,
226850,키움제4호기업인수목적,,,01102800,
226950,올릭스,,,01113718,
227100,프로브잇,,,01207761,
227420,도부,,,01109690,
227610,아우딘퓨쳐스,,,01080687,
227840,현대코퍼레이션홀딩스,,,01108099,
227950,엔투텍,,,01105621,
228180,비엘사이언스,,,01067242,
228340,동양파일,,,00993931,
228670,레이,,,00828761,
228760,지노믹트리,,,01108248,
228850,레이언스,,,00899459,
229000,젠큐릭스,,,01051472,
229480,줌인터넷,,,01095397,
229500,노브메타파마,,,01065785,
229640,LS에코에너지,,,01093007,
230240,에치에프알,,,01108442,
230360,에코마케팅,,,01029394,
230400,자비스,,,00921475,
230490,동부제4호기업인수목적,,,01109186,
230980,비유테크놀러지,,,01110076,
232140,와이씨,,,01109539,
232270,케이비제9호기업인수목적,,,01111020,
232290,에스지에이시스템즈,,,01111057,
232330,에스케이제3호기업인수목적,,,01111570,
232360,아스팩오일,,,00318538,
232530,이엠티,,,00925967,
232680,라온로보틱스,,,00911229,
232830,아이티센피엔에스,,,01113499,
233190,미래자원엠엘,,,00653112,
233250,메디안디노스틱,,,01035942,
233990,질경이,,,01063556,
234030,싸이닉솔루션,,,00874168,
234070,에이원큐브텍,,,00614089,
234080,JW생명과학,,,00225706,
234100,폴라리스세원,,,00617998,
234300,에스트래픽,,,01014055,
234340,헥토파이낸셜,,,00763701,
234690,녹십자웰빙,,,01135057,
234920,자이글,,,01020524,
235010,하이에이아이1호기업인수목적,,,01117103,
235090,태경피엔에스,,,01095892,
235980,메드팩토,,,01336373,
236030,씨알푸드,,,01085187,
236200,슈프리마,,,01124653,
236340,메디젠휴먼케어,,,01023822,
236810,엔비티,,,01051065,
237690,에스티팜,,,00871833,
237720,케이엠제약,,,01090921,
237750,피앤씨테크,,,00525864,
237820,플레이디,,,00862853,
237880,클리오,,,00957735,
238090,앤디포스,,,00942131,
238120,얼라인드,,,01073678,
238170,엔에스엠,,,01011872,
238200,비피도,,,01109070,
238490,힘스,,,00556712,
238500,솔루믹스,,,01118643,
239340,이스트에이드,,,01128622,
239610,에이치엘사이언스,,,01011438,
239890,피엔에이치테크,,,01112889,
240340,인터코스,,,01117592,
240540,한국제4호기업인수목적,,,01130937,
240550,동방메디컬,,,01073261,
240600,유진테크놀로지,,,01085026,
240810,원익IPS,,,01135941,
241510,이에스산업,,,01119387,
241520,DSC인베스트먼트,,,01109715,
241560,두산밥캣,,,01032486,
241590,화승엔터프라이즈,,,01128613,
241690,유니테크노,,,00531865,
241710,코스메카코리아,,,00763473,
241770,메카로,,,00652007,
241790,티이엠씨씨엔에스,,,01113754,
241820,피씨엘,,,01051092,
241840,에이스토리,,,00975290,
242040,나무기술,,,01136348,
242350,피엔아이컴퍼니,,,00990563,
242420,본느,,,01119217,
242850,영현무역,,,01113781,
243070,휴온스,,,01159853,
243840,신흥에스이씨,,,00807379,
243870,아이티센코어,,,00565215,
244460,올리패스,,,01070149,
244880,나눔테크,,,01117422,
244920,에이플러스에셋,,,00684802,
245030,스페이스솔루션,,,00664288,
245450,씨앤에스링크,,,01116380,
245620,EDGC,,,01182550,
246250,에스엘에스바이오,,,01112700,
246690,TS인베스트먼트,,,00778235,
246710,티앤알바이오팹,,,01109937,
246720,아스타,,,01157235,
246830,시냅스엠,,,01115257,
246960,SCL사이언스,,,01110182,
247300,인프라웨어테크놀러지,,,01113277,
247540,에코프로비엠,,,01160363,
247660,나노씨엠에스,,,00660459,
248020,젬,,,01169498,
248070,솔루엠,,,01159233,
248170,샘표식품,,,01167056,
249420,일동제약,,,01168383,
250000,보라티알,,,01124680,
250030,진코스텍,,,01158632,
250060,모비스,,,01165155,
250300,제이에스피브이,,,01018954,
250930,예선테크,,,01166109,
251120,바이오에프디엔씨,,,01160974,
251270,넷마블,,,00904672,
251280,안지오랩,,,01115044,
251370,와이엠티,,,00602172,
251540,에스와이제이,,,01117495,
251630,브이원텍,,,01027794,
251960,엠에프엠코리아,,,00814810,
251970,펌텍코리아,,,00761059,
252370,유쎌,,,01063963,
252500,세화피앤씨,,,01169267,
252940,에스엠로보틱스,,,01111765,
252990,샘씨엔에스,,,01199727,
253450,스튜디오드래곤,,,01168684,
253590,네오셈,,,01170865,
253610,루트락,,,01262023,
253840,수젠텍,,,01063954,
254120,자비스,,,01174038,
254160,제이엠멀티,,,01366824,
254490,미래반도체,,,00299844,
255220,SG,,,00963976,
255440,야스,,,00875307,
256090,패션플랫폼,,,01010572,
256150,한독크린텍,,,01069736,
256630,포인트엔지니어링,,,01179608,
256840,한국비엔씨,,,01179617,
256940,킵스파마,,,01037214,
257370,피엔티엠에스,,,01144569,
257720,실리콘투,,,00982023,
257730,신한제3호기업인수목적,,,01179839,
257990,나우코스,,,00425254,
258050,테크트랜스,,,01246742,
258250,셀젠텍,,,01117918,
258540,에스엘테라퓨틱스,,,01109122,
258610,케일럼,,,00961507,
258790,소프트캠프,,,01182408,
258830,세종메디칼,,,00959229,
259630,엠플러스,,,00833064,
259960,크래프톤,,,00760971,
260490,캐로스,,,01018167,
260660,알리코제약,,,00447007,
260870,SK시그넷,,,01188730,
260930,씨티케이,,,01144028,
260970,에스앤디,,,00560849,
261200,덴티스,,,01187494,
261520,이지스,,,01211889,
261780,아리바이오LAB,,,01141599,
262260,에이프로,,,00604268,
262760,엔케이맥스,,,01212383,
262830,대신밸런스제4호기업인수목적,,,01194759,
262840,아이퀘스트,,,01146822,
263020,디케이앤디,,,00892526,
263050,유틸렉스,,,01110678,
263540,어스앤에어로스페이스,,,00971090,
263600,덕우전자,,,00571298,
263690,디알젬,,,00966168,
263700,케어랩스,,,01187148,
263720,디앤씨미디어,,,01186404,
263750,펄어비스,,,01152470,
263770,유에스티,,,01196313,
263800,데이타솔루션,,,00877819,
263810,상신전자,,,00760999,
263860,지니언스,,,00962223,
263920,휴엠앤씨,,,01185566,
264290,한화에이스기업인수목적3호,,,01197428,
264450,유비쿼스,,,01203376,
264660,씨앤지하이테크,,,00605328,
264850,이랜시스,,,01199189,
264900,크라운제과,,,01205329,
265480,미래에셋대우기업인수목적1호,,,01199985,
265520,AP시스템,,,01203808,
265560,영화테크,,,00659976,
265740,엔에프씨,,,01217829,
265920,한화수성기업인수목적,,,01201581,
266170,레드우즈,,,00990396,
266350,팡스카이,,,01208821,
266470,바이오인프라생명과학,,,01130885,
266870,파워풀엑스,,,01190780,
267060,명진홀딩스,,,01190513,
267080,세븐브로이맥주,,,01575361,
267250,HD현대,,,01205709,
267260,HD현대일렉트릭,,,01205851,
267270,HD건설기계,,,01205842,
267290,경동도시가스,,,01208885,
267320,나인테크,,,01208849,
267790,배럴,,,01182240,
267810,앙츠,,,01187865,
267850,아시아나IDT,,,00458234,
267980,매일유업,,,01234507,
268280,미원에스씨,,,01234297,
268600,셀리버리,,,01182444,
269620,시스웍,,,01188378,
270020,이십일스토어,,,01183407,
270210,에스알바이오텍,,,01187458,
270520,앱튼,,,01228515,
270660,에브리봇,,,01201590,
270870,뉴트리,,,01214248,
271400,알로이스,,,01194892,
271560,오리온,,,01238169,
271740,한국제5호기업인수목적,,,01234525,
271780,비엔에프머티리얼즈,,,01221947,
271830,팸텍,,,01146220,
271850,다이오진,,,01163050,
271940,일진하이솔루스,,,00972503,
271980,제일약품,,,01236897,
272110,케이엔제이,,,00769158,
272210,한화시스템,,,00339391,
272290,이녹스첨단소재,,,01237540,
272420,극동자동화,,,01088458,
272450,진에어,,,00653024,
272550,삼양패키징,,,01060814,
273060,와이즈버즈,,,01236532,
273640,와이엠텍,,,01215618,
274090,켄코아에어로스페이스,,,01158553,
274400,이노시뮬레이션,,,00965318,
275630,에스에스알,,,01250374,
276040,스코넥,,,01290248,
276240,엘리비젼,,,01119651,
276730,한울앤제주,,,01230255,
276920,아이비케이에스제7호기업인수목적,,,01243550,
277070,린드먼아시아,,,00616962,
277410,인산가,,,01243161,
277480,신한제4호기업인수목적,,,01243772,
277810,레인보우로보틱스,,,01261644,
277880,티에스아이,,,01139035,
278280,천보,,,00897752,
278380,원바이오젠,,,01138993,
278470,에이피알,,,01190568,
278650,HLB바이오스텝,,,01189438,
278990,EMB,,,01117246,
279060,이노벡스,,,01353848,
279410,한화에이스기업인수목적4호,,,01247918,
279570,케이뱅크,,,01203312,
279600,미디어젠,,,01190124,
280360,롯데웰푸드,,,01258507,
281310,바이오시네틱스,,,01186671,
281410,한국제6호기업인수목적,,,01257526,
281740,레이크머티리얼즈,,,01255652,
281820,케이씨텍,,,01261893,
282330,BGF리테일,,,01263022,
282690,동아타이어공업,,,01262458,
282720,금양그린파워,,,00872656,
282880,코윈테크,,,01211232,
283100,노보믹스,,,01332137,
284420,휴럼,,,01148909,
284610,티에스트릴리온,,,01186811,
284620,카이노스메드,,,01263527,
284740,쿠쿠홈시스,,,01267684,
285130,SK케미칼,,,01267170,
285490,노바텍,,,01259232,
285770,라이프사이언스테크놀로지,,,01187175,
285800,진영,,,00816933,
286000,씨엔티드림,,,01114559,
286750,나노실리칸첨단소재,,,01136001,
286940,롯데이노베이트,,,01262032,
287410,제이시스메디칼,,,01267602,
287840,인투셀,,,01374443,
288180,케이피항공산업,,,01101254,
288330,파라택시스코리아,,,01227039,
288490,나라소프트,,,01267550,
288620,에스프리즘,,,01257872,
288980,모아데이타,,,01423837,
289010,아이스크림에듀,,,00983934,
289080,SV인베스트먼트,,,00599151,
289170,바이오텐,,,01352575,
289220,자이언트스텝,,,01264438,
289860,지슨,,,00945776,
289930,웨이비스,,,01270749,
290090,트윔,,,01217014,
290120,DH오토리드,,,01182578,
290270,휴네시온,,,01251577,
290380,대유,,,00384948,
290510,코리아센터,,,00540340,
290520,신도기연,,,00961570,
290550,디케이티,,,01137903,
290560,파라택시스이더리움,,,01130849,
290650,엘앤씨바이오,,,01181515,
290660,다이나믹솔루션,,,01246034,
290670,대보마그네틱,,,01259418,
290690,소룩스,,,00605522,
290720,푸드나무,,,01259311,
290740,액트로,,,01141942,
291210,한국제7호기업인수목적,,,01277928,
291230,엔피,,,01276901,
291650,압타머사이언스,,,01265251,
291810,핀텔,,,01524507,
293480,하나제약,,,00248974,
293490,카카오게임즈,,,01137383,
293580,나우IB,,,00651017,
293780,압타바이오,,,01251595,
293940,신한알파리츠,,,01276594,
294090,이오플로우,,,01274310,
294140,레몬,,,01011395,
294570,쿠콘,,,01311055,
294630,서남,,,00867973,
294870,IPARK현대산업개발,,,01310269,
295310,에이치브이엠,,,01011368,
296160,프로젠,,,01156795,
296520,가이아코퍼레이션,,,01229240,
296640,이노에이엑스,,,01341630,
297090,씨에스베어링,,,00765462,
297570,알로이스,,,01309795,
297890,HB솔루션,,,00523936,
298000,효성화학,,,01316236,
298020,효성티앤씨,,,01316227,
298040,효성중공업,,,01316245,
298050,HS효성첨단소재,,,01316254,
298060,풍전약품,,,01110474,
298380,에이비엘바이오,,,01256864,
298540,더네이쳐홀딩스,,,01214743,
298690,에어부산,,,00651901,
298830,슈어소프트테크,,,01012640,
298870,우리벤처파트너스,,,00682992,
299030,하나기술,,,00601191,
299170,더블유에스아이,,,01318261,
299480,지앤이헬스케어,,,01188749,
299660,셀리드,,,01235296,
299670,에스엠비나,,,01203507,
299900,위지윅스튜디오,,,01276327,
299910,애닉,,,01259056,
300080,플리토,,,01237434,
300120,라온피플,,,01251489,
300720,한일시멘트,,,01319808,
301300,바이브컴퍼니,,,00403793,
302430,이노메트리,,,01258710,
302440,SK바이오사이언스,,,01319899,
302550,리메드,,,01275665,
302920,더콘텐츠온,,,00991225,
303030,지니틱스,,,01318933,
303360,프로티아,,,01267958,
303530,이노뎁,,,01264872,
303810,동국생명과학,,,01233465,
304100,솔트룩스,,,01050738,
304360,에스바이오메딕스,,,01258020,
304840,피플바이오,,,01118281,
305090,마이크로디지탈,,,01267967,
