stock_code,stock_name,industry_code,peer_stock_codes,peer_stock_names,business_tags,sector,industry,business_model,source
008250,이건산업,289,002380|300720|038500|003300|344820|002030,KCC|한일시멘트|삼표시멘트|한일홀딩스|KCC글라스|아세아,materials|industrial machinery|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008260,NI스틸,289,002380|300720|038500|003300|344820|002030,KCC|한일시멘트|삼표시멘트|한일홀딩스|KCC글라스|아세아,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008290,원풍물산,274,111770|383220|081660|009970|093050|007700,영원무역|F&F|미스토홀딩스|영원무역홀딩스|LF|F&F홀딩스,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
0082N0,카나프테라퓨틱스,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008350,남선알미늄,322,010130|103140|295310|006110|005810|058430,고려아연|풍산|에이치브이엠|삼아알미늄|풍산홀딩스|포스코스틸리온,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008370,원풍,272,051910|003670|086520|011790|010060|014680,LG화학|포스코퓨처엠|에코프로|SKC|OCI홀딩스|한솔케미칼,chemicals|holding company,Materials,Specialty Chemicals,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008420,문배철강,304,005490|004020|001430|016380|009520|002240,POSCO홀딩스|현대제철|세아베스틸지주|KG스틸|포스코엠텍|고려제강,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008470,부스타,299,034020|277810|241560|454910|267270|108490,두산에너빌리티|레인보우로보틱스|두산밥캣|두산로보틱스|HD건설기계|로보티즈,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
008490,서흥,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008600,윌비스,274,111770|383220|081660|009970|093050|007700,영원무역|F&F|미스토홀딩스|영원무역홀딩스|LF|F&F홀딩스,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008700,아남전자,307,066570|078890|084730|032540|175140|089850,LG전자|가온그룹|팅크웨어|TJ미디어|휴먼테크놀로지|유비벨록스,semiconductors|software platform|media entertainment,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
008730,율촌화학,311,014820|251970|016590|002310|023600|011280,동원시스템즈|펌텍코리아|신대양제지|아세아제지|삼보판지|태림포장,software platform|chemicals|materials,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
008770,호텔신라,264,004170|023530|069960|139480|282330|007070,신세계|롯데쇼핑|현대백화점|이마트|BGF리테일|GS리테일,retail|leisure,Consumer Discretionary,Retail,Merchandising and commerce,NAVER_STOCK_INDUSTRY_COMPARE
008830,대동기어,299,034020|277810|241560|454910|267270|108490,두산에너빌리티|레인보우로보틱스|두산밥캣|두산로보틱스|HD건설기계|로보티즈,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
008870,금비,311,014820|251970|008730|016590|002310|023600,동원시스템즈|펌텍코리아|율촌화학|신대양제지|아세아제지|삼보판지,software platform|chemicals|materials,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
0088D0,메리츠제1호스팩,277,100790|027360|041190|026890|241520|293580,미래에셋벤처투자|아주IB투자|우리기술투자|스틱인베스트먼트|DSC인베스트먼트|나우IB,real estate|holding company,Real Estate,Real Estate,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
0088M0,메쥬,281,028300|214450|214150|290650|491000|137310,HLB|파마리서치|클래시스|엘앤씨바이오|리브스메드|에스디바이오센서,biotech,Health Care,Biotechnology,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
008930,한미사이언스,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
008970,KBI동양철관,304,005490|004020|001430|016380|009520|002240,POSCO홀딩스|현대제철|세아베스틸지주|KG스틸|포스코엠텍|고려제강,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009070,케이씨티시,326,086280|000120|002320|004360|000700|004140,현대글로비스|CJ대한통운|한진|세방|유수홀딩스|동방,logistics|holding company,Industrials,Logistics and Transportation,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009140,경인전자,307,066570|008700|078890|084730|032540|175140,LG전자|아남전자|가온그룹|팅크웨어|TJ미디어|휴먼테크놀로지,semiconductors|software platform|media entertainment,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
009150,삼성전기,282,011070|353200|222800|020150|007810|098460,LG이노텍|대덕전자|심텍|롯데에너지머티리얼즈|코리아써키트|고영,semiconductors|electrical equipment|energy,Information Technology,Semiconductors,Electrical equipment and components manufacturing,NAVER_STOCK_INDUSTRY_COMPARE
009160,SIMPAC,322,010130|103140|295310|006110|005810|058430,고려아연|풍산|에이치브이엠|삼아알미늄|풍산홀딩스|포스코스틸리온,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009180,한솔로지스틱스,326,086280|000120|002320|004360|000700|009070,현대글로비스|CJ대한통운|한진|세방|유수홀딩스|KCTC,logistics|holding company,Industrials,Logistics and Transportation,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009190,대양금속,304,005490|004020|001430|016380|009520|002240,POSCO홀딩스|현대제철|세아베스틸지주|KG스틸|포스코엠텍|고려제강,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
0091W0,신영스팩11호,277,100790|027360|041190|026890|241520|293580,미래에셋벤처투자|아주IB투자|우리기술투자|스틱인베스트먼트|DSC인베스트먼트|나우IB,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009200,무림페이퍼,318,078130|034810|213500|027970|009580|001020,국일제지|해성산업|한솔제지|한국제지|무림P&P|페이퍼코리아,industrial machinery|materials,Industrials,Machinery and Industrial Equipment,Industrial machinery and equipment manufacturing,NAVER_STOCK_INDUSTRY_COMPARE
009240,한샘,303,003800|016800|013890|079430|134790|071950,에이스침대|퍼시스|지누스|현대리바트|시디즈|코아스,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
009270,신원,274,111770|383220|081660|009970|093050|007700,영원무역|F&F|미스토홀딩스|영원무역홀딩스|LF|F&F홀딩스,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009290,광동제약,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009300,삼아제약,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009310,참엔지니어링,269,213420|108320|046890|171090|272290|265520,덕산네오룩스|LX세미콘|서울반도체|선익시스템|이녹스첨단소재|AP시스템,semiconductors|materials|software platform|construction,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
009320,아진전자부품,270,012330|161390|018880|005850|204320|000240,현대모비스|한국타이어앤테크놀로지|한온시스템|에스엘|HL만도|한국앤컴퍼니,semiconductors|automotive|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
0093G0,미래에셋비전스팩8호,277,100790|027360|041190|026890|241520|293580,미래에셋벤처투자|아주IB투자|우리기술투자|스틱인베스트먼트|DSC인베스트먼트|나우IB,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009410,태영건설,279,000720|028050|047040|375500|006360|097230,현대건설|삼성E&A|대우건설|DL이앤씨|GS건설|HJ중공업,construction|industrial machinery,Industrials,Construction and Engineering,"Construction, engineering, and infrastructure projects",NAVER_STOCK_INDUSTRY_COMPARE
009420,한올바이오파마,261,207940|068270|0126Z0|326030|000100|141080,삼성바이오로직스|셀트리온|삼성에피스홀딩스|SK바이오팜|유한양행|리가켐바이오,biotech|holding company,Health Care,Biotechnology,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009440,KC그린홀딩스,324,012750|030190|383310|034950|036800|377460,에스원|NICE평가정보|에코프로에이치엔|한국기업평가|나이스정보통신|큐에이드,software platform|telecommunications|holding company,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
009450,경동나비엔,298,021240|192400|065350|284740|270660|042600,코웨이|쿠쿠홀딩스|신성델타테크|쿠쿠홈시스|에브리봇|새로닉스,software platform|holding company,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
009460,한창제지,311,014820|251970|008730|016590|002310|023600,동원시스템즈|펌텍코리아|율촌화학|신대양제지|아세아제지|삼보판지,software platform|chemicals|materials,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
009470,삼화전기,283,373220|006400|247540|066970|450080|043260,LG에너지솔루션|삼성SDI|에코프로비엠|엘앤에프|에코프로머티|성호전자,semiconductors|battery|electrical equipment|energy|software platform,Information Technology,Semiconductors,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
009520,포스코엠텍,304,005490|004020|001430|016380|002240|058650,POSCO홀딩스|현대제철|세아베스틸지주|KG스틸|고려제강|세아홀딩스,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009540,HD한국조선해양,291,329180|042660|010140|267250|443060|082740,HD현대중공업|한화오션|삼성중공업|HD현대|HD현대마린솔루션|한화엔진,software platform|industrial machinery|shipbuilding,Information Technology,Software,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
009580,무림P&P,318,078130|034810|213500|027970|001020|000180,국일제지|해성산업|한솔제지|한국제지|페이퍼코리아|성창기업지주,industrial machinery|holding company|materials,Industrials,Machinery and Industrial Equipment,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009620,삼보산업,322,010130|103140|295310|006110|005810|058430,고려아연|풍산|에이치브이엠|삼아알미늄|풍산홀딩스|포스코스틸리온,materials|industrial machinery|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009680,모토닉,270,012330|161390|018880|005850|204320|000240,현대모비스|한국타이어앤테크놀로지|한온시스템|에스엘|HL만도|한국앤컴퍼니,automotive|software platform,Consumer Discretionary,Automobiles,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
0096B0,삼성스팩12호,277,100790|027360|041190|026890|241520|293580,미래에셋벤처투자|아주IB투자|우리기술투자|스틱인베스트먼트|DSC인베스트먼트|나우IB,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
0096D0,미래에셋비전스팩9호,277,100790|027360|041190|026890|241520|293580,미래에셋벤처투자|아주IB투자|우리기술투자|스틱인베스트먼트|DSC인베스트먼트|나우IB,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009730,이렘,322,010130|103140|295310|006110|005810|058430,고려아연|풍산|에이치브이엠|삼아알미늄|풍산홀딩스|포스코스틸리온,materials|holding company,Materials,Metals and Materials,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009770,삼정펄프,297,053620|012690|318410|233990|033050|317240,태양|모나리자|비비씨|질경이|제이엠아이|TS트릴리온,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
009780,엠에스씨,268,003230|271560|097950|026960|004370|140410,삼양식품|오리온|CJ제일제당|동서|농심|메지온,food and beverage,Consumer Staples,Food and Beverage,"Packaged food, beverage, and consumer staples",NAVER_STOCK_INDUSTRY_COMPARE
0097F0,미래에셋비전스팩10호,277,100790|027360|041190|026890|241520|293580,미래에셋벤처투자|아주IB투자|우리기술투자|스틱인베스트먼트|DSC인베스트먼트|나우IB,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
009810,플레이그램,265,052020|051160|102370|063170|003580|051390,에스티큐브|지어소프트|케이옥션|서울옥션|HLB글로벌|YW,general listed company,General Listed Equity,Listed Operating Company,Operating company,NAVER_STOCK_INDUSTRY_COMPARE
009830,한화솔루션,295,336260|112610|475150|083650|322000|100090,두산퓨얼셀|씨에스윈드|SK이터닉스|비에이치아이|HD현대에너지솔루션|SK오션플랜트,battery|energy|software platform|industrial machinery,Industrials,Battery and Energy Storage,Platform software and recurring services,NAVER_STOCK_INDUSTRY_COMPARE
0098T0,교보19호스팩,277,100790|027360|041190|026890|241520|293580,미래에셋벤처투자|아주IB투자|우리기술투자|스틱인베스트먼트|DSC인베스트먼트|나우IB,holding company,Financials,Investment Holding Companies,Investment holding and portfolio management,NAVER_STOCK_INDUSTRY_COMPARE
